epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
477,1419.51,0.56868,0.09353,0.04842,0.47155,0.87617,0.70867,0.35647,0.35179,0.25552,0.69261,0.33059,0.29068,0.28534,1.0059,0.92274,0.55871,1.589,1.06023,0.000110718,0.000110718,0.000110718
478,1422.82,0.62946,0.07344,0.04903,0.51814,0.88749,0.6897,0.35647,0.36921,0.26028,0.67219,0.33059,0.30981,0.30303,1.0032,0.92271,0.56663,1.59478,1.06163,0.000109156,0.000109156,0.000109156
479,1426.12,0.62244,0.14591,0.05893,0.49545,0.90273,0.47867,0.3542,0.34758,0.25104,0.25663,0.33059,0.29368,0.28744,1.01024,0.92255,0.56819,1.6069,1.06581,0.000107605,0.000107605,0.000107605
480,1429.51,0.6119,0.12244,0.04781,0.51181,0.89646,0.21142,0.37647,0.32117,0.23409,0.21372,0.37059,0.27686,0.27021,1.00951,0.9225,0.55374,1.64037,1.06912,0.000106066,0.000106066,0.000106066
481,1432.7,0.63065,0.07657,0.10014,0.5101,0.9034,0.70916,0.29934,0.31928,0.22989,0.75753,0.24971,0.27998,0.2724,0.99688,0.92192,0.53697,1.6436,1.06324,0.000104537,0.000104537,0.000104537
482,1435.94,0.60256,0.03625,0.10761,0.50004,0.89164,0.70777,0.30048,0.31181,0.22769,0.75762,0.24971,0.27138,0.26388,0.98195,0.92166,0.52202,1.64512,1.06335,0.000103019,0.000103019,0.000103019
483,1439.3,0.61906,0.09851,0.07581,0.5046,0.88707,0.70697,0.30059,0.29843,0.21605,0.68882,0.27471,0.25712,0.25074,0.97209,0.92194,0.52215,1.62999,1.06302,0.000101512,0.000101512,0.000101512
484,1442.72,0.60848,0.24885,0.07342,0.49361,0.89545,0.70163,0.30056,0.29054,0.21105,0.68567,0.27503,0.25123,0.2436,0.97962,0.92129,0.53538,1.62755,1.06572,0.000100016,0.000100016,0.000100016
485,1446,0.60227,0.0859,0.05029,0.49426,0.87556,0.7129,0.27559,0.29629,0.2163,0.72923,0.24423,0.25397,0.24635,0.9999,0.92149,0.54185,1.63157,1.06789,9.85311e-05,9.85311e-05,9.85311e-05
486,1449.39,0.61615,0.1183,0.10582,0.49721,0.91763,0.71757,0.27559,0.29061,0.21307,0.74053,0.2441,0.25188,0.24229,1.01037,0.92154,0.55054,1.63351,1.06496,9.70575e-05,9.70575e-05,9.70575e-05
487,1452.72,0.66691,0.05711,0.06691,0.62129,0.9107,0.73077,0.27559,0.29558,0.21564,0.73709,0.2492,0.25328,0.24142,1.01302,0.92144,0.56376,1.67593,1.06343,9.55951e-05,9.55951e-05,9.55951e-05
488,1456.09,0.67478,0.02909,0.03873,0.56253,0.92029,0.45523,0.31249,0.29513,0.21692,0.43538,0.29918,0.25246,0.24095,1.00391,0.92119,0.56639,1.74398,1.06454,9.41439e-05,9.41439e-05,9.41439e-05
489,1459.43,0.58854,0.10478,0.06527,0.49227,0.87872,0.47215,0.31461,0.30462,0.22431,0.44905,0.29443,0.26233,0.25268,0.99131,0.92093,0.54058,1.75741,1.06639,9.2704e-05,9.2704e-05,9.2704e-05
490,1462.75,0.57841,0.12374,0.04826,0.48577,0.87384,0.47149,0.32559,0.31242,0.22617,0.45152,0.29971,0.26444,0.25799,0.99882,0.92142,0.53017,1.76866,1.06793,9.12754e-05,9.12754e-05,9.12754e-05
491,1466.08,0.59741,0.12846,0.06205,0.49369,0.8759,0.7161,0.31837,0.33226,0.24159,0.69438,0.29372,0.27742,0.2727,1.01868,0.92218,0.52151,1.76317,1.07262,8.98581e-05,8.98581e-05,8.98581e-05
492,1469.39,0.59904,0.21173,0.0835,0.51073,0.88028,0.81846,0.28882,0.34534,0.25835,0.65328,0.29971,0.28736,0.28181,1.04445,0.92326,0.513,1.72933,1.07683,8.84522e-05,8.84522e-05,8.84522e-05
493,1472.71,0.58911,0.10989,0.06337,0.49541,0.90037,0.82165,0.28882,0.3463,0.26,0.65869,0.29971,0.28691,0.28199,1.04358,0.92328,0.51089,1.73467,1.0757,8.70577e-05,8.70577e-05,8.70577e-05
494,1476.06,0.60792,0.09501,0.09352,0.49621,0.89439,0.69705,0.32559,0.3281,0.2449,0.6745,0.29971,0.27465,0.26959,1.04117,0.92271,0.51324,1.74497,1.07612,8.56746e-05,8.56746e-05,8.56746e-05
495,1479.36,0.60436,0.0613,0.08361,0.49548,0.88955,0.70617,0.32559,0.32245,0.24058,0.68499,0.29971,0.2752,0.26988,1.03343,0.92201,0.52364,1.80845,1.07648,8.43031e-05,8.43031e-05,8.43031e-05
496,1482.7,0.58252,0.09341,0.11751,0.48554,0.88503,0.72188,0.31954,0.31184,0.22893,0.70274,0.29461,0.26135,0.25604,1.0426,0.921,0.54738,1.73652,1.08287,8.29431e-05,8.29431e-05,8.29431e-05
497,1486.06,0.64073,0.03948,0.08852,0.53929,0.91214,0.5104,0.32537,0.31645,0.22496,0.49457,0.30172,0.26144,0.25608,1.04859,0.92092,0.54831,1.70555,1.08915,8.15947e-05,8.15947e-05,8.15947e-05
498,1489.44,0.61009,0.06877,0.06163,0.48589,0.88778,0.50706,0.33147,0.31886,0.22726,0.49056,0.30559,0.26754,0.26227,1.04742,0.92129,0.58187,1.708,1.08898,8.02579e-05,8.02579e-05,8.02579e-05
499,1492.78,0.5813,0.17743,0.0759,0.47856,0.88697,0.70509,0.33147,0.33403,0.23876,0.6891,0.30559,0.27616,0.27126,1.04087,0.92181,0.58741,1.6658,1.08597,7.89327e-05,7.89327e-05,7.89327e-05
500,1496.12,0.59701,0.20536,0.07466,0.46985,0.87882,0.73506,0.32533,0.33451,0.24016,0.71562,0.30145,0.27326,0.2678,1.04166,0.92259,0.58595,1.70369,1.08865,7.76192e-05,7.76192e-05,7.76192e-05
501,1499.45,0.61524,0.11335,0.07019,0.51216,0.92028,0.73519,0.33083,0.34188,0.25052,0.71629,0.30559,0.2845,0.27802,1.03698,0.9231,0.58992,1.72517,1.08986,7.63174e-05,7.63174e-05,7.63174e-05
502,1502.71,0.63367,0.07396,0.09399,0.49508,0.90763,0.79408,0.30196,0.3446,0.24923,0.78259,0.29884,0.28904,0.28363,1.02425,0.92251,0.56695,1.73845,1.08555,7.50274e-05,7.50274e-05,7.50274e-05
503,1505.92,0.57731,0.05774,0.05599,0.51074,0.89529,0.69062,0.35419,0.34664,0.25439,0.6773,0.30856,0.28598,0.28087,1.02058,0.92243,0.56319,1.72909,1.08266,7.37492e-05,7.37492e-05,7.37492e-05
504,1509.24,0.59576,0.08018,0.05159,0.50634,0.89781,0.68958,0.35395,0.35001,0.25335,0.46229,0.32887,0.28688,0.28382,1.02459,0.92226,0.55823,1.71951,1.08362,7.24827e-05,7.24827e-05,7.24827e-05
505,1512.46,0.58473,0.09281,0.09536,0.4895,0.89729,0.68245,0.35059,0.34311,0.24736,0.45671,0.32471,0.27918,0.27635,1.02846,0.92211,0.56144,1.71048,1.0832,7.12282e-05,7.12282e-05,7.12282e-05
506,1515.7,0.59469,0.0501,0.05541,0.48762,0.89616,0.46572,0.35059,0.33859,0.24171,0.44951,0.32471,0.2787,0.2759,1.0375,0.92206,0.58481,1.70339,1.0843,6.99855e-05,6.99855e-05,6.99855e-05
507,1518.93,0.58467,0.06013,0.05921,0.48145,0.88126,0.79829,0.32007,0.34323,0.24241,0.76224,0.27805,0.28204,0.27911,1.03474,0.92164,0.58218,1.69375,1.08224,6.87548e-05,6.87548e-05,6.87548e-05
508,1522.16,0.63646,0.04735,0.04601,0.51076,0.93488,0.71463,0.32559,0.3145,0.22731,0.69984,0.29971,0.26104,0.25813,1.01452,0.92159,0.57177,1.6917,1.07297,6.7536e-05,6.7536e-05,6.7536e-05
509,1525.34,0.63131,0.0632,0.0807,0.52581,0.91373,0.51345,0.32559,0.31008,0.22492,0.49328,0.29971,0.2583,0.25527,1.00757,0.92072,0.5726,1.71575,1.0719,6.63292e-05,6.63292e-05,6.63292e-05
510,1528.57,0.56853,0.12706,0.0538,0.47617,0.88034,0.51948,0.33018,0.31224,0.22326,0.49643,0.30559,0.25604,0.25291,1.01238,0.92149,0.58106,1.71962,1.07373,6.51345e-05,6.51345e-05,6.51345e-05
511,1531.8,0.60529,0.11236,0.07568,0.50087,0.89395,0.50192,0.33147,0.31774,0.22683,0.48448,0.30559,0.2532,0.24966,1.01167,0.92131,0.58293,1.68899,1.07311,6.39518e-05,6.39518e-05,6.39518e-05
512,1535.07,0.60201,0.09306,0.06568,0.50469,0.87688,0.50998,0.33147,0.32111,0.23018,0.49201,0.30559,0.25402,0.25083,1.02512,0.92134,0.59216,1.68174,1.07695,6.27812e-05,6.27812e-05,6.27812e-05
513,1538.26,0.58589,0.07856,0.06894,0.49082,0.87466,0.71609,0.33147,0.31701,0.22898,0.69862,0.30559,0.2559,0.25277,1.02973,0.92129,0.59402,1.6555,1.07809,6.16227e-05,6.16227e-05,6.16227e-05
514,1541.47,0.59293,0.10836,0.07176,0.49422,0.90377,0.72667,0.33147,0.3193,0.2343,0.70366,0.30559,0.26064,0.25727,1.02952,0.92093,0.58862,1.63278,1.078,6.04763e-05,6.04763e-05,6.04763e-05
515,1544.7,0.60622,0.08942,0.06471,0.49068,0.91526,0.7394,0.33147,0.3246,0.24118,0.71343,0.30559,0.26727,0.26321,1.02205,0.92062,0.57675,1.61757,1.07511,5.93422e-05,5.93422e-05,5.93422e-05
516,1548.01,0.61588,0.14188,0.04156,0.50993,0.89225,0.75281,0.32892,0.32544,0.24588,0.7291,0.30482,0.26771,0.26247,1.00618,0.92053,0.56188,1.61558,1.07126,5.82203e-05,5.82203e-05,5.82203e-05
517,1551.19,0.60316,0.07417,0.08824,0.49884,0.89674,0.74682,0.32787,0.31813,0.2401,0.72442,0.30408,0.26115,0.2565,0.99246,0.92055,0.55459,1.6019,1.06565,5.71106e-05,5.71106e-05,5.71106e-05
518,1554.43,0.58894,0.09507,0.06057,0.48437,0.90109,0.71237,0.33147,0.32023,0.2402,0.68864,0.30559,0.26302,0.25881,0.99034,0.92059,0.54985,1.58823,1.06562,5.60132e-05,5.60132e-05,5.60132e-05
519,1557.64,0.58946,0.09379,0.04621,0.48319,0.8812,0.70431,0.31792,0.31564,0.23645,0.66767,0.29971,0.25967,0.25539,0.99645,0.92114,0.54585,1.58377,1.06761,5.49281e-05,5.49281e-05,5.49281e-05
520,1560.87,0.62413,0.04685,0.05348,0.59463,0.9268,0.46035,0.33147,0.31399,0.2345,0.44261,0.30559,0.25686,0.25181,1.00725,0.92109,0.54418,1.55115,1.07106,5.38554e-05,5.38554e-05,5.38554e-05
521,1564.1,0.63551,0.03959,0.0514,0.51771,0.92518,0.46096,0.35647,0.31997,0.23162,0.44549,0.33059,0.25731,0.25281,1.01654,0.92115,0.54508,1.57152,1.07273,5.2795e-05,5.2795e-05,5.2795e-05
522,1567.36,0.58351,0.05217,0.0502,0.48344,0.87753,0.46578,0.35647,0.32151,0.2318,0.44557,0.33059,0.2574,0.25281,1.01492,0.92187,0.54971,1.58166,1.076,5.1747e-05,5.1747e-05,5.1747e-05
523,1570.63,0.58211,0.14437,0.03933,0.49815,0.89576,0.44613,0.32559,0.32098,0.23626,0.4358,0.32177,0.26552,0.26151,1.01716,0.92185,0.55469,1.59274,1.07637,5.07115e-05,5.07115e-05,5.07115e-05
524,1573.9,0.58304,0.08109,0.06633,0.48172,0.88034,0.47499,0.3391,0.32607,0.24375,0.42885,0.30471,0.26991,0.26638,1.02369,0.92194,0.54205,1.64091,1.07435,4.96884e-05,4.96884e-05,4.96884e-05
525,1577.07,0.75631,0.08928,0.06887,0.71529,0.98962,0.47805,0.34123,0.32676,0.24313,0.43527,0.30471,0.25771,0.25427,1.01048,0.92228,0.54307,1.63079,1.0704,4.86777e-05,4.86777e-05,4.86777e-05
526,1580.27,0.59467,0.11189,0.05667,0.49676,0.88613,0.47163,0.33617,0.32635,0.24588,0.43107,0.30471,0.25756,0.25402,1.01733,0.92248,0.5496,1.63926,1.07224,4.76796e-05,4.76796e-05,4.76796e-05
527,1583.55,0.5682,0.08498,0.06493,0.50477,0.87743,0.46978,0.34019,0.32809,0.24752,0.42568,0.30471,0.2581,0.25537,1.02289,0.92241,0.57135,1.62001,1.07143,4.66941e-05,4.66941e-05,4.66941e-05
528,1586.7,0.58784,0.08101,0.04714,0.48024,0.88487,0.46641,0.34336,0.31866,0.23281,0.42855,0.32028,0.26355,0.26092,1.0217,0.92264,0.57624,1.59998,1.07146,4.57211e-05,4.57211e-05,4.57211e-05
529,1590.09,0.5825,0.22236,0.07291,0.49657,0.87694,0.43994,0.33721,0.30449,0.22245,0.22039,0.34834,0.255,0.25248,1.01962,0.92272,0.55947,1.60002,1.07151,4.47606e-05,4.47606e-05,4.47606e-05
530,1593.13,0.57844,0.06807,0.06858,0.47921,0.89505,0.44587,0.33049,0.30565,0.22076,0.22406,0.32501,0.25356,0.25143,1.02326,0.92337,0.58314,1.60721,1.07366,4.38128e-05,4.38128e-05,4.38128e-05
531,1596.15,0.58029,0.12745,0.05145,0.48852,0.88356,0.74863,0.27559,0.30377,0.21695,0.19426,0.35059,0.25136,0.24929,1.02088,0.92368,0.5812,1.59819,1.07644,4.28777e-05,4.28777e-05,4.28777e-05
532,1599.26,0.57243,0.05713,0.06303,0.47337,0.87918,0.75616,0.27087,0.31091,0.22195,0.19909,0.35298,0.25409,0.25158,1.02124,0.9233,0.57966,1.61159,1.07563,4.19552e-05,4.19552e-05,4.19552e-05
533,1602.54,0.52871,0.11988,0.06795,0.46584,0.86483,0.75558,0.27021,0.309,0.22306,0.47676,0.27743,0.24921,0.24664,1.01028,0.92266,0.56909,1.61821,1.07308,4.10454e-05,4.10454e-05,4.10454e-05
534,1605.98,0.60477,0.08734,0.05104,0.46376,0.87556,0.75286,0.2701,0.30965,0.22517,0.46586,0.28059,0.25186,0.24944,1.01022,0.92284,0.56543,1.62463,1.07305,4.01483e-05,4.01483e-05,4.01483e-05
535,1609.13,0.57362,0.0282,0.09636,0.45934,0.87065,0.7447,0.26945,0.31006,0.22263,0.18537,0.33647,0.25239,0.24999,1.00697,0.92289,0.55716,1.61808,1.07189,3.9264e-05,3.9264e-05,3.9264e-05
536,1612.19,0.57507,0.1221,0.08988,0.49432,0.88991,0.75276,0.27575,0.31784,0.22831,0.48788,0.27756,0.25348,0.2508,0.99651,0.92268,0.54595,1.60629,1.06693,3.83925e-05,3.83925e-05,3.83925e-05
537,1615.39,0.57373,0.0385,0.08466,0.48227,0.90609,0.75807,0.28216,0.3217,0.23257,0.46443,0.27845,0.26195,0.25926,0.98375,0.92254,0.53958,1.59709,1.0622,3.75337e-05,3.75337e-05,3.75337e-05
538,1618.57,0.59868,0.11678,0.05265,0.46826,0.89116,0.74735,0.27559,0.30939,0.22575,0.23953,0.29494,0.24818,0.24547,0.97697,0.92216,0.51249,1.56713,1.05889,3.66877e-05,3.66877e-05,3.66877e-05
539,1621.75,0.59713,0.12731,0.094,0.52103,0.87821,0.74694,0.27559,0.31561,0.23293,0.24349,0.30559,0.25762,0.25511,0.97989,0.9222,0.5143,1.55924,1.05893,3.58546e-05,3.58546e-05,3.58546e-05
540,1624.92,0.57597,0.05187,0.0369,0.45712,0.9055,0.2641,0.33147,0.32039,0.23517,0.24721,0.30559,0.26141,0.25885,0.97761,0.92205,0.51487,1.54873,1.05803,3.50344e-05,3.50344e-05,3.50344e-05
541,1627.98,0.5798,0.07561,0.05476,0.50088,0.87764,0.28456,0.33147,0.31652,0.23082,0.24989,0.30559,0.25332,0.25054,0.97134,0.9219,0.50978,1.52693,1.05306,3.4227e-05,3.4227e-05,3.4227e-05
542,1631.04,0.58241,0.1437,0.03946,0.47683,0.8689,0.26433,0.33147,0.3228,0.23386,0.24818,0.30559,0.25785,0.25487,0.97036,0.92208,0.50914,1.52777,1.0529,3.34326e-05,3.34326e-05,3.34326e-05
543,1634.17,0.57992,0.05491,0.03654,0.47745,0.88782,0.57946,0.29615,0.3304,0.23973,0.25155,0.30559,0.26486,0.26187,0.97152,0.92205,0.51726,1.53239,1.05402,3.2651e-05,3.2651e-05,3.2651e-05
544,1637.32,0.61979,0.0491,0.06494,0.50587,0.90279,0.58282,0.29692,0.33417,0.24192,0.45901,0.30559,0.26734,0.26437,0.96965,0.92154,0.51826,1.53177,1.05562,3.18825e-05,3.18825e-05,3.18825e-05
545,1640.42,0.61151,0.09201,0.07221,0.48571,0.89445,0.57485,0.29584,0.33634,0.24063,0.4565,0.30559,0.26955,0.26655,0.96624,0.92158,0.51664,1.53285,1.05353,3.11268e-05,3.11268e-05,3.11268e-05
546,1643.49,0.60647,0.13383,0.06016,0.46551,0.87442,0.48376,0.33147,0.33495,0.24269,0.25472,0.30559,0.26849,0.26527,0.95868,0.92121,0.50962,1.51995,1.04998,3.03842e-05,3.03842e-05,3.03842e-05
547,1646.57,0.55833,0.06215,0.05911,0.48838,0.87634,0.48642,0.32559,0.33731,0.24356,0.25894,0.30559,0.2712,0.26795,0.95667,0.9212,0.51112,1.53164,1.05144,2.96546e-05,2.96546e-05,2.96546e-05
548,1649.89,0.56578,0.04142,0.05235,0.50865,0.88871,0.48294,0.32559,0.34261,0.24773,0.24253,0.30559,0.27336,0.27027,0.95823,0.92106,0.51073,1.53084,1.05301,2.89381e-05,2.89381e-05,2.89381e-05
549,1653.04,0.54967,0.06048,0.04504,0.46108,0.87236,0.48266,0.32559,0.3433,0.24948,0.24322,0.30225,0.27455,0.27127,0.96806,0.92163,0.51263,1.56915,1.05663,2.82345e-05,2.82345e-05,2.82345e-05
550,1656.3,0.59574,0.0905,0.04512,0.46766,0.87417,0.27287,0.35647,0.34508,0.24948,0.25789,0.33059,0.27678,0.27352,0.96985,0.92136,0.51666,1.56249,1.05693,2.75441e-05,2.75441e-05,2.75441e-05
551,1659.32,0.56252,0.05814,0.09098,0.48414,0.88448,0.27198,0.35647,0.34732,0.24941,0.2553,0.33059,0.27984,0.27663,0.96957,0.92176,0.52352,1.54813,1.05761,2.68667e-05,2.68667e-05,2.68667e-05
552,1662.45,0.59361,0.09825,0.06046,0.48892,0.89427,0.27925,0.35647,0.35068,0.24859,0.2648,0.33059,0.28612,0.28243,0.97225,0.92188,0.53099,1.55422,1.05983,2.62025e-05,2.62025e-05,2.62025e-05
553,1665.47,0.5641,0.07312,0.0568,0.45651,0.87143,0.27919,0.35647,0.35211,0.24944,0.26507,0.33059,0.2874,0.28306,0.97833,0.92252,0.5556,1.57086,1.06224,2.55513e-05,2.55513e-05,2.55513e-05
554,1668.53,0.54775,0.08445,0.07966,0.45501,0.88284,0.28134,0.35647,0.35004,0.24943,0.26782,0.33059,0.28693,0.28213,0.97702,0.92267,0.55523,1.56127,1.06074,2.49134e-05,2.49134e-05,2.49134e-05
555,1671.61,0.59595,0.20977,0.05219,0.50391,0.87269,0.2794,0.35647,0.34,0.24219,0.25865,0.33059,0.28643,0.28113,0.97049,0.92252,0.55091,1.54379,1.05944,2.42885e-05,2.42885e-05,2.42885e-05
556,1674.76,0.57452,0.04339,0.065,0.46623,0.88067,0.27442,0.35647,0.34189,0.24304,0.24837,0.33059,0.28652,0.28128,0.97205,0.92278,0.5555,1.52928,1.06245,2.36769e-05,2.36769e-05,2.36769e-05
557,1677.84,0.56424,0.1468,0.08861,0.46379,0.89581,0.27251,0.35647,0.34091,0.24443,0.25088,0.33059,0.28567,0.28118,0.97209,0.92304,0.55706,1.51732,1.06352,2.30784e-05,2.30784e-05,2.30784e-05
558,1680.91,0.56284,0.15369,0.06803,0.46906,0.88626,0.27464,0.35647,0.34662,0.24734,0.26143,0.33059,0.28696,0.28282,0.96638,0.923,0.54756,1.52065,1.06067,2.24932e-05,2.24932e-05,2.24932e-05
559,1684.02,0.58801,0.05577,0.04372,0.48369,0.91549,0.26802,0.35647,0.35396,0.25349,0.25495,0.33059,0.2871,0.28247,0.96304,0.9232,0.55263,1.52065,1.05862,2.19212e-05,2.19212e-05,2.19212e-05
560,1687.28,0.57631,0.03727,0.04675,0.4809,0.87716,0.26073,0.35647,0.35221,0.25291,0.24868,0.33059,0.28147,0.27805,0.95977,0.92317,0.55641,1.52209,1.0591,2.13624e-05,2.13624e-05,2.13624e-05
561,1690.53,0.61491,0.07774,0.05401,0.4916,0.88698,0.26075,0.35647,0.35077,0.25247,0.24872,0.33059,0.2794,0.27599,0.96449,0.92301,0.55502,1.5278,1.059,2.08169e-05,2.08169e-05,2.08169e-05
562,1693.56,0.59268,0.05475,0.05139,0.48814,0.89055,0.27165,0.35647,0.36105,0.25845,0.25795,0.33059,0.28441,0.28057,0.95832,0.92303,0.55544,1.5198,1.05582,2.02847e-05,2.02847e-05,2.02847e-05
563,1696.73,0.57114,0.05538,0.06203,0.46631,0.88424,0.27536,0.35647,0.36387,0.2617,0.26128,0.33059,0.28596,0.28209,0.96259,0.92313,0.55404,1.52066,1.0548,1.97658e-05,1.97658e-05,1.97658e-05
564,1699.93,0.59321,0.06101,0.05555,0.46596,0.88881,0.48098,0.35647,0.3592,0.26056,0.4658,0.33059,0.28634,0.28274,0.96944,0.9233,0.5597,1.53634,1.05766,1.92601e-05,1.92601e-05,1.92601e-05
565,1702.99,0.58749,0.03572,0.07759,0.51,0.90544,0.48669,0.35647,0.35796,0.25923,0.4699,0.33059,0.28809,0.28441,0.97113,0.92325,0.56312,1.53538,1.05919,1.87678e-05,1.87678e-05,1.87678e-05
566,1706.09,0.60454,0.11502,0.0738,0.49014,0.90706,0.49057,0.35647,0.35971,0.26071,0.47343,0.33059,0.28623,0.28257,0.96664,0.92313,0.56097,1.5072,1.0578,1.82888e-05,1.82888e-05,1.82888e-05
567,1709.37,0.59858,0.12755,0.05721,0.48013,0.89894,0.49326,0.35647,0.35159,0.25316,0.47713,0.33059,0.28528,0.28159,0.97357,0.92301,0.56792,1.53256,1.05963,1.78232e-05,1.78232e-05,1.78232e-05
568,1712.62,0.56727,0.1888,0.05569,0.45999,0.88491,0.70164,0.35372,0.34928,0.25295,0.68362,0.32841,0.28591,0.28222,0.97483,0.92291,0.56978,1.53757,1.06048,1.73709e-05,1.73709e-05,1.73709e-05
569,1716,0.5812,0.13371,0.0442,0.49441,0.87774,0.70908,0.35059,0.35207,0.25365,0.68761,0.32473,0.2858,0.28181,0.97611,0.92272,0.57099,1.5453,1.06141,1.6932e-05,1.6932e-05,1.6932e-05
570,1719.27,0.57961,0.09712,0.04631,0.46788,0.89924,0.70766,0.35124,0.35375,0.25169,0.6885,0.32575,0.28586,0.28182,0.98183,0.9225,0.56794,1.54177,1.0608,1.65064e-05,1.65064e-05,1.65064e-05
571,1722.67,0.57956,0.07888,0.05395,0.46554,0.86815,0.70322,0.35439,0.36147,0.25759,0.68542,0.32875,0.28656,0.28194,0.98121,0.92236,0.56187,1.54714,1.06089,1.60943e-05,1.60943e-05,1.60943e-05
572,1725.95,0.59364,0.07062,0.05583,0.47327,0.88719,0.50019,0.35647,0.36058,0.25619,0.48347,0.33059,0.28582,0.28011,0.98095,0.92143,0.53896,1.54539,1.05844,1.56955e-05,1.56955e-05,1.56955e-05
573,1729.01,0.58086,0.11459,0.07933,0.48081,0.88015,0.49353,0.35647,0.37268,0.25947,0.47871,0.33059,0.28792,0.28137,0.98271,0.92099,0.54141,1.55641,1.06073,1.53102e-05,1.53102e-05,1.53102e-05
574,1731.98,0.55287,0.06686,0.06832,0.46511,0.88593,0.49401,0.35647,0.36452,0.25789,0.47892,0.33059,0.28633,0.27976,0.98284,0.92083,0.54008,1.5585,1.06161,1.49383e-05,1.49383e-05,1.49383e-05
575,1735.02,0.5828,0.17732,0.06832,0.47264,0.88862,0.70093,0.35224,0.34729,0.25132,0.68252,0.32706,0.28527,0.27835,0.99044,0.92134,0.56286,1.583,1.06496,1.45798e-05,1.45798e-05,1.45798e-05
576,1738.08,0.56692,0.06834,0.0512,0.46235,0.88476,0.71824,0.3449,0.35692,0.25726,0.69342,0.32471,0.28861,0.28316,0.98627,0.92179,0.55734,1.55148,1.06174,1.42348e-05,1.42348e-05,1.42348e-05
577,1741.33,0.58975,0.0834,0.06618,0.50182,0.9125,0.71208,0.33607,0.35972,0.25731,0.68924,0.32471,0.2887,0.28322,0.98184,0.92169,0.55294,1.53718,1.06166,1.39032e-05,1.39032e-05,1.39032e-05
578,1744.54,0.57051,0.02818,0.05826,0.48202,0.87808,0.70609,0.35059,0.34802,0.25282,0.6874,0.32471,0.28505,0.28108,0.98112,0.92176,0.54837,1.52728,1.06037,1.35851e-05,1.35851e-05,1.35851e-05
579,1747.7,0.59301,0.05796,0.0511,0.46167,0.86837,0.713,0.35166,0.36036,0.25513,0.69362,0.3273,0.28504,0.28137,0.97972,0.9217,0.54823,1.52427,1.06017,1.32805e-05,1.32805e-05,1.32805e-05
580,1750.96,0.62666,0.17882,0.11105,0.51747,0.89419,0.51325,0.35647,0.36425,0.25246,0.49521,0.33059,0.28443,0.28073,0.9843,0.92195,0.54163,1.52305,1.06301,1.29893e-05,1.29893e-05,1.29893e-05
581,1754.26,0.55025,0.07289,0.06983,0.44863,0.88415,0.51239,0.35647,0.36155,0.25252,0.49299,0.33059,0.28473,0.28103,0.9833,0.92202,0.53986,1.51601,1.06324,1.27117e-05,1.27117e-05,1.27117e-05
582,1757.45,0.57323,0.04906,0.06064,0.49987,0.89789,0.50982,0.35484,0.36774,0.25602,0.49287,0.33059,0.28715,0.28278,0.98214,0.92199,0.54004,1.51479,1.06172,1.24475e-05,1.24475e-05,1.24475e-05
583,1760.61,0.59086,0.13833,0.07196,0.48911,0.88126,0.50743,0.34432,0.36833,0.25654,0.48943,0.32478,0.287,0.28216,0.97137,0.9222,0.53665,1.50054,1.0594,1.21968e-05,1.21968e-05,1.21968e-05
584,1763.93,0.56516,0.0695,0.06813,0.47634,0.88225,0.50277,0.34359,0.37487,0.25697,0.48529,0.32163,0.28667,0.28184,0.97308,0.92147,0.5179,1.51153,1.06056,1.19597e-05,1.19597e-05,1.19597e-05
585,1767.23,0.59295,0.18247,0.03499,0.46797,0.87441,0.50031,0.34608,0.37066,0.25475,0.48259,0.32217,0.28243,0.27761,0.96847,0.92174,0.53572,1.48488,1.05842,1.1736e-05,1.1736e-05,1.1736e-05
586,1770.13,0.59224,0.07618,0.03862,0.48437,0.89717,0.50018,0.34897,0.37168,0.25555,0.48488,0.32379,0.28087,0.27601,0.96982,0.92152,0.51956,1.50462,1.05923,1.15259e-05,1.15259e-05,1.15259e-05
587,1773.05,0.57354,0.20938,0.04469,0.45822,0.89402,0.70697,0.34844,0.37439,0.26127,0.48983,0.32392,0.27991,0.27554,0.9748,0.92167,0.5173,1.51737,1.05787,1.13293e-05,1.13293e-05,1.13293e-05
588,1775.96,0.55971,0.04109,0.07859,0.46085,0.88061,0.70713,0.35647,0.37496,0.25799,0.68926,0.33059,0.28129,0.27765,0.98002,0.92214,0.51949,1.52453,1.05815,1.11463e-05,1.11463e-05,1.11463e-05
589,1778.89,0.5682,0.05949,0.0535,0.46124,0.87617,0.70093,0.35647,0.37491,0.25772,0.68484,0.33059,0.28128,0.27764,0.97825,0.92211,0.5182,1.5174,1.05696,1.09768e-05,1.09768e-05,1.09768e-05
590,1781.83,0.57013,0.13676,0.07091,0.48671,0.87424,0.69464,0.35647,0.3537,0.251,0.67823,0.33059,0.28026,0.27709,0.98341,0.92228,0.52051,1.53562,1.0608,1.08208e-05,1.08208e-05,1.08208e-05
